model,room_id,property_group,image_file,image_path,human_label,model_prediction,outcome,primary_subtype,evidence_tags,p_not_clean,human_reason
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0053.jpg,A11 C Double common/IMG-20260923-WA0053.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,cables_electronics|packing_material|shoes,0.509439,"Towels and cloth are dumped on the floor, cables trail across the tiles and boxes and slippers are left around the desk, so the room looks visibly untidy although the tiles are clean."
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0054.jpg,A11 C Double common/IMG-20260923-WA0054.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,packing_material|scattered_bags|shoes,0.478435,"Cartons, shoes and bags are left on the floor between the beds and the desk is crowded with loose items, making the room visibly untidy despite the clean floor."
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0055.jpg,A11 C Double common/IMG-20260923-WA0055.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.353815,"AC, curtain and doorway are clean with no waste or dirt, and no belongings are left scattered in view."
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0056.jpg,A11 C Double common/IMG-20260923-WA0056.jpg,NOT_CLEAN,NOT_CLEAN,correct,dirty_floor_or_surface,dirty_floor_surface|scattered_bags|scattered_clothes,0.555989,"A laundry basket is overflowing with clothes spilling onto the floor, backpacks are dropped beside it and a plastic sheet lies on the tiles."
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0057.jpg,A11 C Double common/IMG-20260923-WA0057.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,scattered_bags,0.257249,"A backpack and bags are left on the floor beside the wardrobe and clothing is draped over the wardrobe edge, so the belongings are not properly arranged even though the floor is clean."
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0058.jpg,A11 C Double common/IMG-20260923-WA0058.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.165816,Balcony doorway and curtains with a clean floor; no waste and no belongings left scattered.
v2_cnn_163,A11 C Double common,A11,IMG-20260923-WA0059.jpg,A11 C Double common/IMG-20260923-WA0059.jpg,NOT_CLEAN,NOT_CLEAN,correct,belongings_unorganized_floor_clean,cables_electronics|packing_material,0.539962,"Towels are dumped on the floor, cables trail across the tiles and a bucket and boxes are pushed under a crowded desk, making the room visibly untidy."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0073.jpg,A12 B Double attached/IMG-20260923-WA0073.jpg,CLEAN,CLEAN,correct,clean,scattered_bags|scattered_clothes,0.481575,"Bed is made with a few folded clothes, the chair is in place and bags are stored under the bed; tiles are clean and the room is reasonably organized."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0075.jpg,A12 B Double attached/IMG-20260923-WA0075.jpg,CLEAN,CLEAN,correct,clean,,0.318002,"Only one jacket is draped over the bed frame, the rest of the view is clean and clear with nothing scattered."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0078.jpg,A12 B Double attached/IMG-20260923-WA0078.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,scattered_bags|scattered_clothes,0.487991,"Clothes lie loose across the bed and several bags and a backpack are dropped on the floor beside it, so the belongings are unorganized and the room looks untidy."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0079.jpg,A12 B Double attached/IMG-20260923-WA0079.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,scattered_bags|scattered_clothes,0.321715,Wide view shows clothes scattered over the bed with bags and luggage left around the floor; the belongings are not properly arranged.
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0080.jpg,A12 B Double attached/IMG-20260923-WA0080.jpg,CLEAN,CLEAN,correct,clean,cables_electronics,0.376045,Doorway and desk with a stationery organiser and charger cables kept on the table; floor clean and belongings reasonably contained.
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0081.jpg,A12 B Double attached/IMG-20260923-WA0081.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,scattered_bags|scattered_clothes,0.466898,"Clothes are strewn across the bed and a backpack, tote bags and a suitcase are dropped on the floor around it, making the room visibly untidy."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0082.jpg,A12 B Double attached/IMG-20260923-WA0082.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.332811,"AC, curtain and wall are clean with no waste, dirt or scattered belongings in view."
v2_cnn_163,A12 B Double attached,A12,IMG-20260923-WA0083.jpg,A12 B Double attached/IMG-20260923-WA0083.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|scattered_clothes,0.288641,A crumpled quilt and several loose garments are strewn across the bed with a jacket thrown over the bed frame; the bedding and clothes are unorganized.
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0092.jpg,A12 C Double common/IMG-20260923-WA0092.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.352863,"Both beds are covered with bedding pulled back normally, the wardrobe and desk are in place and the floor is clean with no waste."
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0093.jpg,A12 C Double common/IMG-20260923-WA0093.jpg,CLEAN,CLEAN,correct,clean,scattered_bags,0.294706,"Doorway, a bag hung on the chair and a tidy desk; floor is clean and the room looks neat."
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0098.jpg,A12 C Double common/IMG-20260923-WA0098.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.352292,"Bed headboard, pillows and a floor mat with clean tiles; nothing dirty or discarded."
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0099.jpg,A12 C Double common/IMG-20260923-WA0099.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|packing_material,0.465772,Bottles and jars are grouped on the table with a storage basket and carton kept underneath - contained rather than scattered; floor clean.
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0100.jpg,A12 C Double common/IMG-20260923-WA0100.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|dirty_floor_surface|garbage_debris|scattered_bags,0.388198,Desk holds personal items in order with a bag on the chair; the floor is clean and no waste or residue is visible.
v2_cnn_163,A12 C Double common,A12,IMG-20260923-WA0101.jpg,A12 C Double common/IMG-20260923-WA0101.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal,0.344579,A snack packet and bottle sit on the side table beside a made bed; belongings are reasonably arranged and the wall and floor are clean.
v2_cnn_163,A33 A single attach,A33,A33 A Single attach. .jpg,A33 A single attach/A33 A Single attach. .jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.041893,Tiles are clean with only a doormat; no visible housekeeping dirt or waste.
v2_cnn_163,A33 A single attach,A33,IMG_20260918_104751.jpg,A33 A single attach/IMG_20260918_104751.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_bags,0.226197,Open floor clean with no debris; suitcase stood against the wall and a few desk items reasonably arranged.
v2_cnn_163,A33 A single attach,A33,IMG_20260918_104756.jpg,A33 A single attach/IMG_20260918_104756.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|garbage_debris,0.227697,"Floor clean and free of waste; bed covered, desks hold bottles and small items in order."
v2_cnn_163,A33 A single attach,A33,IMG_20260918_104801.jpg,A33 A single attach/IMG_20260918_104801.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris|scattered_clothes,0.301388,"No dirt, residue or waste visible; helmet and a few clothes rest on the made bed."
v2_cnn_163,A33 A single attach,A33,IMG_20260918_104805.jpg,A33 A single attach/IMG_20260918_104805.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_clothes,0.344125,Floor clean with no waste; clothes and helmet on the bed are normal belongings.
v2_cnn_163,A33 A single attach,A33,IMG_20260918_104828.jpg,A33 A single attach/IMG_20260918_104828.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|dirty_floor_surface|garbage_debris,0.154882,Wardrobe area clean with one bottle standing on the floor; no debris or residue.
v2_cnn_163,A33 C double common,A33,A33 C double Common.jpg,A33 C double common/A33 C double Common.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris|packing_material,0.26169,"Bed with blanket, small carton on the side table and towels at the window; nothing dirty or discarded visible."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105110.jpg,A33 C double common/IMG_20260918_105110.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.233952,"Floor clean with no waste; desk and chair clear, blanket left bunched on the bed only."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105117.jpg,A33 C double common/IMG_20260918_105117.jpg,CLEAN,CLEAN,correct,clean,bedding,0.277067,"Tiles clean, no housekeeping dirt; bedding loose on the bed."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105124.jpg,A33 C double common/IMG_20260918_105124.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|garbage_debris|scattered_bags,0.176585,"Suitcase stored on the wardrobe and a bottle above; floor clean, no waste."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105135.jpg,A33 C double common/IMG_20260918_105135.jpg,CLEAN,CLEAN,correct,clean,cables_electronics|garbage_debris,0.197002,Desks and chairs in place with a cable along the floor; no waste or dirt visible.
v2_cnn_163,A33 C double common,A33,IMG_20260918_105143.jpg,A33 C double common/IMG_20260918_105143.jpg,CLEAN,CLEAN,correct,clean,scattered_clothes,0.103595,A few clothes on the bed and a weighing scale on the floor; floor clean.
v2_cnn_163,A33 C double common,A33,IMG_20260918_105157.jpg,A33 C double common/IMG_20260918_105157.jpg,NOT_CLEAN,CLEAN,false_negative,garbage_debris,garbage_debris|packing_material|scattered_bags,0.170703,"A large crumpled brown packing cover lies discarded on the floor beside the suitcase - visible waste material, so the area is not clean. Tiles themselves are clean."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105203.jpg,A33 C double common/IMG_20260918_105203.jpg,NOT_CLEAN,CLEAN,false_negative,garbage_debris,garbage_debris|packing_material,0.164751,Closer view of the same discarded packing cover spread loose across the floor.
v2_cnn_163,A33 C double common,A33,IMG_20260918_105215.jpg,A33 C double common/IMG_20260918_105215.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris|scattered_clothes,0.176911,"Cabinet with utensils, clothes on a hook, scale on the floor; no waste or residue."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105219.jpg,A33 C double common/IMG_20260918_105219.jpg,CLEAN,CLEAN,correct,clean,scattered_clothes,0.200341,Floor clean and clear; clothes hanging behind the door.
v2_cnn_163,A33 C double common,A33,IMG_20260918_105224.jpg,A33 C double common/IMG_20260918_105224.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|packing_material|scattered_bags,0.204259,Carton and luggage stored beside the bed; no garbage or dirt visible.
v2_cnn_163,A33 C double common,A33,IMG_20260918_105241.jpg,A33 C double common/IMG_20260918_105241.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.148152,"Window wall and doorway; floor clean, nothing discarded."
v2_cnn_163,A33 C double common,A33,IMG_20260918_105245.jpg,A33 C double common/IMG_20260918_105245.jpg,CLEAN,CLEAN,correct,clean,scattered_bags,0.224617,"Wide view: bed made, suitcase on the wardrobe, floor clean."
v2_cnn_163,A34 A single attach,A34,A34 A Single attach.jpg,A34 A single attach/A34 A Single attach.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|garbage_debris,0.526915,Bed corner with folded bedding; no waste and the visible floor is clean.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104319.jpg,A34 A single attach/IMG_20260918_104319.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_bags,0.496548,"Desk, paper bags and stool kept together in the corner; floor clean, no waste."
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104324.jpg,A34 A single attach/IMG_20260918_104324.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.42586,Large open floor area clean and clear of debris.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104330.jpg,A34 A single attach/IMG_20260918_104330.jpg,CLEAN,CLEAN,correct,clean,,0.383937,Desk with computer and towel folded on the chair; floor clean.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104334.jpg,A34 A single attach/IMG_20260918_104334.jpg,CLEAN,NOT_CLEAN,false_positive,clean,dirty_floor_surface|garbage_debris|scattered_clothes,0.54679,Bed made with a few clothes on it; no waste or residue.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104337.jpg,A34 A single attach/IMG_20260918_104337.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.453351,"Bed covered, floor clean, nothing discarded."
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104358.jpg,A34 A single attach/IMG_20260918_104358.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|packing_material,0.443643,Desk in use with a box stored underneath; no debris on the floor.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104414.jpg,A34 A single attach/IMG_20260918_104414.jpg,CLEAN,CLEAN,correct,clean,scattered_bags,0.498033,Doorway with doormat and luggage against the wall; floor clean.
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104444.jpg,A34 A single attach/IMG_20260918_104444.jpg,CLEAN,CLEAN,correct,clean,,0.470217,"Utility corner with ironing board, rack and bucket arranged along the wall; floor clean."
v2_cnn_163,A34 A single attach,A34,IMG_20260918_104514.jpg,A34 A single attach/IMG_20260918_104514.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris,0.516615,Storage corner kept in order; no waste or dirt visible.
v2_cnn_163,A34 B double attach,A34,A34 B double attach.jpg,A34 B double attach/A34 B double attach.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,books_bottles_personal|packing_material|scattered_clothes,0.444472,"Tiles are clean with no housekeeping dirt, but clothes are dumped over a chair and over storage boxes with cartons and a jar crowding the corner - the room looks untidy."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103815.jpg,A34 B double attach/IMG_20260918_103815.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|scattered_bags|scattered_clothes|shoes,0.438609,"Tiles clean, but five-plus pairs of shoes and a slipper lie spread across the floor, a yellow bag is dropped on the tiles and clothes are strewn over a bare mattress."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103820.jpg,A34 B double attach/IMG_20260918_103820.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|books_bottles_personal|scattered_bags|scattered_clothes|shoes,0.452234,"Clothes heaped over both mattresses, shoes and a bag on the floor, a packet left on the mattress; floor itself clean."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103827.jpg,A34 B double attach/IMG_20260918_103827.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|scattered_clothes|shoes,0.435236,"Clothes and a steel vessel dumped on the chair, slippers loose on the floor, mattress standing across the bathroom doorway."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103844.jpg,A34 B double attach/IMG_20260918_103844.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,books_bottles_personal,0.491374,"A cloth is thrown over the chair and trails onto the floor, with further scattered items and bottles visible in the room beyond."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103854.jpg,A34 B double attach/IMG_20260918_103854.jpg,NOT_CLEAN,NOT_CLEAN,correct,dirty_floor_or_surface,bedding|dirty_floor_surface|scattered_bags|scattered_clothes|shoes,0.580203,"Two open suitcases on the floor with contents spilling out, shoes scattered around them, clothes heaped on the mattress."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_103858.jpg,A34 B double attach/IMG_20260918_103858.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,bedding|scattered_bags|scattered_clothes|shoes,0.503833,"Open suitcase tipped onto the floor, yellow bag and slipper on the tiles, clothes across both mattresses."
v2_cnn_163,A34 B double attach,A34,IMG_20260918_104015.jpg,A34 B double attach/IMG_20260918_104015.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,books_bottles_personal|packing_material|scattered_clothes,0.477738,Clothes draped over two chairs with a carton and jar on the floor corner; tiles clean but the corner is unarranged.
v2_cnn_163,A34 B double attach,A34,IMG_20260918_104031.jpg,A34 B double attach/IMG_20260918_104031.jpg,NOT_CLEAN,CLEAN,false_negative,belongings_unorganized_floor_clean,scattered_bags|scattered_clothes|shoes,0.491473,"Clothes over chairs, open suitcase on the floor, shoes below the bed; the room looks visibly untidy."
v2_cnn_163,B41 B double attach,B41,B41  B Double attach.jpg,B41 B double attach/B41  B Double attach.jpg,CLEAN,NOT_CLEAN,false_positive,clean,books_bottles_personal|cables_electronics|garbage_debris,0.885775,"Desk with laptop and bottles, towel on the chair; floor clean and clear of waste."
v2_cnn_163,B41 B double attach,B41,B41 B double attach. .jpg,B41 B double attach/B41 B double attach. .jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|scattered_bags|shoes,0.846242,"Backpack kept on the floor and footwear on a rack; tiles clean, no debris."
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111705.jpg,B41 B double attach/IMG_20260918_111705.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|dirty_floor_surface|garbage_debris|scattered_bags|shoes,0.743355,"Bed with bedding, suitcase beside it and shoes under the bed; no waste or residue."
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111711.jpg,B41 B double attach/IMG_20260918_111711.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|shoes,0.47501,Bedding pulled back and shoes kept under the bed; floor clean.
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111715.jpg,B41 B double attach/IMG_20260918_111715.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris,0.207159,Study corner in use with a towel on the chair; no residue or debris.
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111718.jpg,B41 B double attach/IMG_20260918_111718.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|cables_electronics|scattered_clothes|shoes,0.045689,"Laptop and bottles on the desk, clothes on the bed, slippers at the bedside - reasonably placed."
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111720.jpg,B41 B double attach/IMG_20260918_111720.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.122472,Towel hanging to dry and pillow on the bed; nothing discarded.
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111728.jpg,B41 B double attach/IMG_20260918_111728.jpg,CLEAN,CLEAN,correct,clean,scattered_bags|shoes,0.187928,"Doormat at the door, suitcase and shoes stored beside the bed; floor clean."
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111733.jpg,B41 B double attach/IMG_20260918_111733.jpg,CLEAN,CLEAN,correct,clean,,0.171322,Wardrobes with containers stored on top; floor clean and clear.
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111738.jpg,B41 B double attach/IMG_20260918_111738.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_clothes,0.060171,"Iron kept on the shelf and clothes hanging; floor clean, no waste."
v2_cnn_163,B41 B double attach,B41,IMG_20260918_111743.jpg,B41 B double attach/IMG_20260918_111743.jpg,CLEAN,NOT_CLEAN,false_positive,clean,shoes,0.921199,Tiles clean; shoes under the bed and towel on the chair.
v2_cnn_163,B41 C double common,B41,IMG_20260918_110949.jpg,B41 C double common/Kitchen/IMG_20260918_110949.jpg,NOT_CLEAN,CLEAN,false_negative,kitchen_dirt,dirty_floor_surface|garbage_debris|kitchen_dirt|scattered_bags,0.167116,"Kitchen surfaces show visible dirty conditions: dried spilled residue across the fridge top, a tray and plastic bags of waste left on the counter, and a cloth lying on the floor."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111002.jpg,B41 C double common/Kitchen/IMG_20260918_111002.jpg,NOT_CLEAN,CLEAN,false_negative,kitchen_dirt,books_bottles_personal|dirty_floor_surface|kitchen_dirt,0.07179,Counter slab is stained and greasy along its length with food residue around the induction plate; vessels and jars sit in the residue and a cloth is dropped on the floor by the bin.
v2_cnn_163,B41 C double common,B41,IMG_20260918_111005.jpg,B41 C double common/Kitchen/IMG_20260918_111005.jpg,NOT_CLEAN,CLEAN,false_negative,kitchen_dirt,dirty_floor_surface|kitchen_dirt,0.151184,"Sink and surrounding slab show residue and grime, and a dirty cloth lies on the floor beside the washing machine."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111008.jpg,B41 C double common/Kitchen/IMG_20260918_111008.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|kitchen_dirt|scattered_clothes,0.775595,"Kitchen/utility area is clean with no visible housekeeping dirt or waste; washing machine, shoe rack and clothes on a stool are normal household use."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111013.jpg,B41 C double common/Kitchen/IMG_20260918_111013.jpg,CLEAN,NOT_CLEAN,false_positive,clean,garbage_debris|scattered_clothes,0.557457,"Clothes on a drying stand beside the doors are normal use, not a cleanliness problem; floor clean with no waste."
v2_cnn_163,B41 C double common,B41,B 41 C  double common.jpg,B41 C double common/B 41 C  double common.jpg,NOT_CLEAN,NOT_CLEAN,correct,garbage_debris,garbage_debris,0.501754,"White paper debris lies on the floor tiles near the door, so the floor is not clean; cloth over a chair and bucket on the floor."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111123.jpg,B41 C double common/IMG_20260918_111123.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.333467,"Wardrobe, umbrella opened to dry and bed with bedcover; no housekeeping dirt or waste visible."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111127.jpg,B41 C double common/IMG_20260918_111127.jpg,CLEAN,CLEAN,correct,clean,bedding|dirty_floor_surface|garbage_debris|scattered_clothes,0.316581,"Bedcover left rumpled with two garments on it and clothes hanging on wall hooks; no waste, residue or floor dirt visible - normal belongings."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111131.jpg,B41 C double common/IMG_20260918_111131.jpg,NOT_CLEAN,NOT_CLEAN,correct,dirty_floor_or_surface,books_bottles_personal|dirty_floor_surface|scattered_bags|scattered_clothes,0.751676,"Table crowded with bottles, packets and paper bags; clothes heaped on the bed and spilling onto the floor with a backpack among them."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111134.jpg,B41 C double common/IMG_20260918_111134.jpg,NOT_CLEAN,NOT_CLEAN,correct,belongings_unorganized_floor_clean,scattered_clothes,0.822184,Bed covered by a pile of loose clothes with more items stacked on the side table.
v2_cnn_163,B41 C double common,B41,IMG_20260918_111147.jpg,B41 C double common/IMG_20260918_111147.jpg,NOT_CLEAN,NOT_CLEAN,correct,garbage_debris,garbage_debris,0.679629,A crumpled tissue/paper piece lies on the floor tile - visible waste on the floor; cloths draped over the bed frame and chair.
v2_cnn_163,B41 C double common,B41,IMG_20260918_111209.jpg,B41 C double common/IMG_20260918_111209.jpg,NOT_CLEAN,NOT_CLEAN,correct,belongings_unorganized_floor_clean,books_bottles_personal|scattered_bags|scattered_clothes,0.933447,"Clothes heaped on the bed and dropped on the floor, paper bags and a backpack on the tiles, table crowded with bottles."
v2_cnn_163,B41 C double common,B41,IMG_20260918_111216.jpg,B41 C double common/IMG_20260918_111216.jpg,CLEAN,NOT_CLEAN,false_positive,clean,bedding|garbage_debris|scattered_clothes,0.567254,Clothes hanging on the wall hook and bed with bedcover; no waste or housekeeping dirt visible.
v2_cnn_163,B41 C double common,B41,IMG_20260918_111220.jpg,B41 C double common/IMG_20260918_111220.jpg,NOT_CLEAN,NOT_CLEAN,correct,garbage_debris,garbage_debris|scattered_clothes,0.603106,"Two white paper/tissue pieces lie on the passage tiles, so the floor is not clean; clothes draped over a stool and chair."
v2_cnn_163,B41 D single attach,B41,B41 D single attach.jpg,B41 D single attach/B41 D single attach.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.132085,Tiles clean and shiny with doormat and dustbin in place; no waste.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111416.jpg,B41 D single attach/IMG_20260918_111416.jpg,CLEAN,CLEAN,correct,clean,scattered_bags,0.146399,Bed neatly covered with a bag and cushion on it; floor clean.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111425.jpg,B41 D single attach/IMG_20260918_111425.jpg,CLEAN,CLEAN,correct,clean,dirty_floor_surface|garbage_debris,0.046217,Clean reflective floor with dustbin by the balcony door; no debris or stains.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111442.jpg,B41 D single attach/IMG_20260918_111442.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|cables_electronics|garbage_debris,0.102345,Desk with a bottle and charger; floor clear of waste.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111500.jpg,B41 D single attach/IMG_20260918_111500.jpg,CLEAN,CLEAN,correct,clean,scattered_bags|shoes,0.263443,Suitcase stored on the wardrobe and slippers kept beside it; floor clean.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111507.jpg,B41 D single attach/IMG_20260918_111507.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.090639,Bed with pillow and folded cloth; no waste visible.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111517.jpg,B41 D single attach/IMG_20260918_111517.jpg,CLEAN,CLEAN,correct,clean,scattered_bags,0.053745,Backpack and cushion on the covered bed - normal belongings; floor clean.
v2_cnn_163,B41 D single attach,B41,IMG_20260918_111527.jpg,B41 D single attach/IMG_20260918_111527.jpg,CLEAN,CLEAN,correct,clean,garbage_debris,0.04686,Entry area with doormat and dustbin; tiles clean with no litter.
v2_cnn_163,C21 A single common,C21,IMG_20260918_113220.jpg,C21 A single common/IMG_20260918_113220.jpg,NOT_CLEAN,CLEAN,false_negative,garbage_debris,books_bottles_personal|garbage_debris,0.081185,"A crushed empty bottle, a used tissue roll and a wrapper are left lying on the desk - visible waste that has not been cleared."
v2_cnn_163,C21 A single common,C21,IMG_20260918_113224.jpg,C21 A single common/IMG_20260918_113224.jpg,CLEAN,CLEAN,correct,clean,books_bottles_personal|garbage_debris,0.196895,Cabinet with toiletries and bed corner; visible floor clear of waste and debris.
v2_cnn_163,C21 A single common,C21,IMG_20260918_113231.jpg,C21 A single common/IMG_20260918_113231.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.230958,Bed with pillow and bedcover; nothing dirty or discarded visible.
v2_cnn_163,C21 A single common,C21,IMG_20260918_113239.jpg,C21 A single common/IMG_20260918_113239.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris,0.197421,Bed with blanket and chair with towel; visible floor clear of waste.
v2_cnn_163,C21 A single common,C21,IMG_20260918_113243.jpg,C21 A single common/IMG_20260918_113243.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|shoes,0.008443,Doorway with slippers kept at the side; floor clear of litter.
v2_cnn_163,C21 A single common,C21,IMG_20260918_113250.jpg,C21 A single common/IMG_20260918_113250.jpg,NOT_CLEAN,CLEAN,false_negative,garbage_debris,books_bottles_personal|dirty_floor_surface|garbage_debris,0.089574,A dried spill/residue patch and a small lid lie on the floor in the desk corner and an empty bottle with a tissue roll is left on the desk - the corner has not been cleaned.
v2_cnn_163,C21 B double attach,C21,C21 B double attach.jpg,C21 B double attach/C21 B double attach.jpg,CLEAN,NOT_CLEAN,false_positive,clean,scattered_bags,0.360779,Helmet and suitcase stored on the wardrobe; floor clean and clear.
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113357.jpg,C21 B double attach/IMG_20260918_113357.jpg,CLEAN,CLEAN,correct,clean,garbage_debris|scattered_clothes,0.313809,"Clothes on a wall hook, folded clothes on the bed, doormat in place; tiles clean with no waste."
v2_cnn_163,C21 B double attach,C21,IMG_20260918_113400.jpg,C21 B double attach/IMG_20260918_113400.jpg,CLEAN,CLEAN,correct,clean,bedding|garbage_debris|scattered_clothes,0.124677,Two beds with bedding and folded clothes and a rug on the floor; no waste or dirt.
